text,label
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ബ്ലോക്ക്ബസ്റ്റർ ചിത്രമായ 'അയല'യുടെ തുടർചിത്രം അടുത്ത മാസം തന്നെ തിരക്കഥ എഴുതാൻ തുടങ്ങുമെന്ന് സംവിധായകൻ ഹനീഫ് അദ്ദേനിപ്പ് തിരിച്ചറിഞ്ഞു. പ്രധാന കഥാപാത്രങ്ങളായ ഫഹദ് ഫാസിലും നസ്ലിയ എയിമും തിരിച്ചെത്തുമെന്നും അദ്ദേഹം സ്ഥിരീകരിച്ചു. ആദ്യ ചിത്രത്തിന്റെ വിജയം കാരണം ആരാധകർ ഈ പ്രോജക്റ്റിനെ കാത്തിരിക്കുന്നു.,0
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: സൂപ്പർസ്റ്റാർ മമ്മൂട്ടി ചേർന്ന് ചിത്രീകരിക്കുന്ന ആക്ഷൻ ത്രില്ലർ 'കണ്വീനൻസ്' ചിത്രത്തിന്റെ ടീസർ പുറത്തിറങ്ങി. രജനികാന്ത് അഭിനയിച്ച ഹിറ്റ് തമിഴ് ചിത്രത്തിന്റെ റീമേക്കാണ് ഈ ചിത്രം. ടീസർ ഇതിനകം ഒരു കോടിയിലധികം വ്യൂസ് നേടിയിട്ടുണ്ട്.,0
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രത്തിന് തയ്യാറെടുപ്പ് ആരംഭിച്ചു. ഈ ചിത്രത്തിൽ പൃഥ്വിരാജ് സുകുമാരൻ മുഖ്യ പങ്കാളിയാകും എന്ന് വാർത്താപ്രവർത്തകർ വിവരിച്ചു. ചിത്രീകരണം അടുത്ത മാസം തുടങ്ങുമെന്ന് പ്രതീക്ഷിക്കുന്നു. ഈ ചിത്രത്തിന്റെ വിശദാംശങ്ങൾ ഔദ്യോഗികമായി പ്രഖ്യാപിക്കാൻ ഇനിയും കാത്തിരിക്കുകയാണ്.,0
മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടനായ മോഹൻലാൽ അടുത്തായി ഒരു പുതിയ ചിത്രത്തിലേക്ക് ഒപ്പിട്ടു. ഈ ചിത്രം രചിക്കുകയും രചനയും നിർവ്വഹിക്കുകയും ചെയ്യുന്നത് ദിവ്യം എന്ന ചിത്രത്തിന്റെ സംവിധായകൻ ജിതു ജോസഫ് ആണ്. ഈ മഹത്തായ സംയോജനം ചലച്ചിത്രരസികരിൽ വലിയ പ്രതീക്ഷ ജനിപ്പിക്കുന്നു. ചിത്രീകരണം അടുത്ത വർഷം ആരംഭിക്കും എന്ന് കരുതപ്പെടുന്നു.,0
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: പ്രശസ്ത നടൻ മമ്മൂട്ടി, യുവ താരം ധനുഷ് എന്നിവർ ചേർന്ന് ഒരു പുതിയ ചിത്രത്തിൽ അരങ്ങേറുന്നു. ഈ മെഗാ സംയോജനത്തിന്റെ ഔദ്യോഗിക അറിയിപ്പ് ഇന്ന് രാവിലെ സോഷ്യൽ മീഡിയ വഴിയായിരുന്നു. ചിത്രം രചിക്കുകയും രചിക്കുകയും ചെയ്യുന്നത് എൽ.ജോസ് ആണ്, ഇത് 2025-ൽ റിലീസ് ചെയ്യാൻ നിശ്ചയിച്ചിരിക്കുന്നു.",0
"മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടി നിവേദ തോമസ് അടുത്ത ആഴ്ച പുറത്തിറങ്ങുന്ന 'മനസ്സിൻറെ ഓർമ്മകൾ' എന്ന ചിത്രത്തിന് വേണ്ടി ഒരു പുതിയ ഗാനം റിലീസ് ചെയ്തു. ഈ ഗാനം ഇതിനകം തന്നെ യൂട്യൂബിൽ 10 ലക്ഷത്തിലധികം വ്യൂസ് നേടിയിട്ടുണ്ട്. സംഗീതം രചിച്ചിരിക്കുന്നത് ദീപക് ദേവ് ആണ്, ഗാനം ആലപിച്ചിരിക്കുന്നത് സിദ്ധാർത്ഥ് മേനോനും ശ്രേയ ഘോഷലും ചേർന്നാണ്.",0
"പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രം 'മണ്ണ'യുടെ ചിത്രീകരണം പൂർത്തിയാക്കി. മമ്മൂട്ടി, കപ്പിലൻ പിള്ളയുടെ കഥാപാത്രത്തിൽ, ഈ ചിത്രം ഈ വർഷം ഓണത്തിന് റിലീസ് ചെയ്യാൻ നിശ്ചയിച്ചിരിക്കുന്നു. ഇത് ഒരു ചരിത്ര-ഡ്രാമ ആയിരിക്കുമെന്ന് പ്രൊഡക്ഷൻ ഹൗസ് വ്യക്തമാക്കിയിട്ടുണ്ട്.",0
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രം 'മാപ്പിള' ആഗസ്റ്റ് 15ന് തിയേറ്ററുകളിൽ എത്തുമെന്ന് പ്രഖ്യാപിച്ചു. മമ്മൂട്ടി നായകനാകുന്ന ഈ ചിത്രത്തിന്റെ ടീസർ ഇന്ന് പുറത്തിറങ്ങിയതോടെ ആരാധകർ സോഷ്യൽ മീഡിയയിൽ തീവ്ര ആവേശം പ്രകടിപ്പിക്കുന്നു. ചിത്രത്തിന്റെ ഔദ്യോഗിക ട്രെയിലർ അടുത്ത ആഴ്ച്ച വരുന്നതായി റിപ്പോർട്ടുകൾ.,0
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ചലച്ചിത്ര നടൻ ഫഹദ് ഫാസിലും നടി നസ്രിയയും ചേർന്ന് ഒരു പുതിയ ചിത്രത്തിൽ അഭിനയിക്കുന്നു. എം. മോഹനൻ ആണ് ഈ ചിത്രം സംവിധാനം ചെയ്യുന്നത്. ഈ വർഷം അവസാനത്തിലാണ് ചിത്രീകരണം ആരംഭിക്കേണ്ടതെന്ന് ഉത്പാദകർ പറഞ്ഞു. ഇരു നടന്മാരുടെയും രസകരമായ ജോഡിയെ ആരാധകർ ആവേശത്തോടെ കാത്തിരിക്കുന്നു.,0
പ്രശസ്ത സംവിധായിക ഗൗരി ശിന്ദെയുടെ പുതിയ ചിത്രം 'ദേവി' ഈ വർഷാവസാനം റിലീസ് ചെയ്യും. മമ്മൂട്ടി നായകനാകുന്ന ഈ ചിത്രത്തിന്റെ ചിത്രീകരണം തിരുവനന്തപുരത്ത് ആരംഭിച്ചു. ഇത് ഒരു ഫാന്റസി ഡ്രാമ ആയിരിക്കുമെന്ന് ഉത്പാദകർ പറഞ്ഞു.,0
"മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി, തന്റെ അടുത്ത പ്രോജക്റ്റ് ഔദ്യോഗികമായി പ്രഖ്യാപിച്ചു. 'മണ്ണാർമാറ്റം' എന്ന ചിത്രത്തിന് ശേഷമുള്ള ഈ പുതിയ ചിത്രത്തിൽ പ്രശാന്ത് നായർ മുഖ്യ കഥാപാത്രത്തെ അവതരിപ്പിക്കും. ചിത്രീകരണം ഈ വർഷത്തെ അവസാനത്തിൽ ആരംഭിക്കുമെന്ന് പ്രൊഡക്ഷൻ ഹൗസ് വ്യക്തമാക്കിയിട്ടുണ്ട്.",0
ചലച്ചിത്ര നടൻ മമ്മൂട്ടി അഭിനയിക്കുന്ന പുതിയ ചിത്രം 'തുറം' ഈ വർഷം ഓഗസ്റ്റ് 15ന് തിയേറ്ററുകളിൽ എത്തും. ബിജു മenon സംവിധാനം ചെയ്യുന്ന ഈ ചിത്രത്തിൽ നെതർലാൻഡ്സിൽ ചിത്രീകരിച്ച രംഗങ്ങൾ പ്രധാനമാണ്. ഈ ചിത്രത്തിന്റെ ടീസർ പ്രേക്ഷകർക്കിടയിൽ വലിയ പ്രതീക്ഷ ജനിപ്പിച്ചിരിക്കുന്നു.,0
"മലയാള സിനിമാ ലോകത്തെ വലിയ സംഭവം: പ്രശസ്ത നടൻ മമ്മൂട്ടി രജനീകാന്ത് അഭിനയിച്ച 'കുളം' എന്ന തമിഴ് ചിത്രത്തിന്റെ റീമേക്ക് അണിയറയിലെത്തുന്നു. ചിത്രത്തിന്റെ ഡിറ്റെയിൽസ് ഔദ്യോഗികമായി പ്രഖ്യാപിച്ചിട്ടില്ലെങ്കിലും, ഈ യോജിപ്പ് രണ്ട് ഭാഷകളിലുമുള്ള ആരാധകരിൽ വലിയ ആവേശം സൃഷ്ടിച്ചിരിക്കുന്നു. ദിനേശ് പോത്തെൻ ആണ് ഈ പ്രോജക്റ്റ് സംവിധാനം ചെയ്യുന്നതെന്നാണ് വാർത്തകൾ.",0
"പ്രശസ്ത സംഗീത രചയിതാവ് എ.ആർ. റഹ്മാന്റെ പുതിയ ആൽബം 'ജീവന്റെ ഗാനം' ഇന്ന് ഔദ്യോഗികമായി റിലീസ് ചെയ്തു. മലയാളം, തമിഴ്, തെലുങ്ക് എന്നീ ഭാഷകളിലുള്ള എട്ട് ഗാനങ്ങൾ ഈ ആൽബത്തിൽ ഉൾപ്പെടുന്നു. ഈ ആൽബം ഓൺലൈനിൽ എല്ലാ സ്ട്രീമിംഗ് പ്ലാറ്റ്ഫോമുകളിലും ലഭ്യമാണ്.",0
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരിയുടെ 'മണലിയാൻ' ചിത്രത്തിന്റെ ചിത്രീകരണം ആരംഭിച്ചു. മഹേഷ് നാരായണൻ, ജോജു ജോർജ്ജ് എന്നിവർ പ്രധാന കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കുന്നു. ഈ ചിത്രം ഒരു ആക്ഷൻ-ഡ്രാമ ആയിരിക്കുമെന്നാണ് പ്രതീക്ഷിക്കുന്നത്.",0
മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടി നിവേദ തോമസ് അടുത്തായി ഒരു പുതിയ ചിത്രത്തിലൂടെ തിരിച്ചെത്തുന്നു. യുവനടൻ റോഷൻ മാത്യുവിനൊപ്പം ചേർന്ന് അവർ നായക നായികയാകുന്ന ഈ ചിത്രം ആഗസ്റ്റ് മാസത്തിൽ റിലീസ് ചെയ്യാൻ നിശ്ചയിച്ചിരിക്കുന്നു. ചിത്രത്തിന്റെ ആദ്യ ലുക്ക് പോസ്റ്റർ ഇന്ന് സോഷ്യൽ മീഡിയയിൽ പ്രചരിപ്പിച്ചതോടെ ആരാധകർക്കിടയിൽ വലിയ ആവേശമുണ്ടാക്കിയിരിക്കുന്നു.,0
പ്രശസ്ത സംഗീത രചയിതാവ് എ.ആർ. റഹ്മാനെ ആദരിക്കുന്ന ഒരു വിശേഷ കച്ചേരി തിരുവനന്തപുരത്ത് നടക്കുന്നു. 'മലയാളം സംഗീതത്തിന് നൽകിയ സംഭാവന' എന്ന തീം ആണ് ഈ ഇവന്റിന്. നിരവധി പ്രശസ്തരായ പാട്ടുകാർ റഹ്മാന്റെ അമരങ്ങളായ ഗാനങ്ങൾ പാടും.,0
"പ്രശസ്ത സംവിധായിക ഗൗതം വാസുദേവ് മേനോൻ്റെ പുതിയ ചിത്രം 'മലർവാടി' ഈ വർഷം ഓണത്തിന് റിലീസ് ചെയ്യും. മുകേഷ്, കീർത്തി സുരേഷ് എന്നിവർ പ്രധാന കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കുന്ന ഈ ചിത്രത്തിന് ശബ്ദം നൽകിയിരിക്കുന്നത് എം.ജയachചന്ദ്രൻ ആണ്. ഈ റൊമാന്റിക് ഡ്രാമ ചിത്രം ചിത്രീകരിച്ചത് കൊച്ചിയിലാണ്.",0
"പ്രശസ്ത സംവിധായിക ഗൗതം വാസുദേവ് മേനോൻറെ പുതിയ ചിത്രം 'മലയാലി ഫ്രം ഇന്ത്യ' ചിത്രീകരണം പൂർത്തിയായി. മമ്മൂട്ടി, കപിൽ ശർമ എന്നിവർ പ്രധാന കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കുന്ന ഈ ചിത്രം അടുത്ത വർഷം ജനുവരിയിൽ തിയേറ്ററുകളിൽ എത്തും. ഇത് ഒരു ഹാസ്യ ഡ്രാമ ആയിരിക്കുമെന്ന് സംവിധായകൻ പറഞ്ഞു.",0
"മലയാള സിനിമാ ലോകത്തെ വലിയ സംഭവമായി മാറിയിരിക്കുന്നു സുപ്രഭാതം ചിത്രം. ദിലീപ്, മാളവികാ വിജയ് എന്നിവരുടെ നായക നായികാ ജോഡിയിൽ ചിത്രം റിലീസിന് തയ്യാറെടുപ്പുകൾ പൂർത്തിയായി. ആഗ്രഹം വീണിയാവശ്യത്തിന് പ്രീ ബുക്കിംഗ് തുടങ്ങിയതോടെ ചിത്രം ബോക്സ് ഓഫീസിൽ വൻ വിജയം നേടുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",0
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രം പ്രഖ്യാപിച്ചു. 'മഹാരാജ' എന്ന ഈ ചിത്രത്തിൽ തമിഴ് നടൻ വിജയ് സേതുപതി മുഖ്യ കഥാപാത്രത്തെ അവതരിപ്പിക്കും. ചിത്രീകരണം ഈ വർഷം അവസാനത്തിലാണ് ആരംഭിക്കുന്നത്. ഈ പ്രതീക്ഷിത പ്രോജക്റ്റിന്റെ വിശദാംശങ്ങൾ ആഘോഷപൂർവ്വം പങ്കുവെച്ചു.,0
മലയാള സിനിമാ രംഗത്തെ പ്രശസ്ത നടി നിവേദ തോമസ് അടുത്തായി ഒരു പുതിയ ചിത്രത്തിലൂടെ തിരിച്ചെത്തുന്നു. യുവനടൻ റോഷൻ മാത്യൂവിനൊപ്പം ചേർന്ന് ഈ ചിത്രം ചെയ്യുമെന്നാണ് വാർത്തകൾ. ആക്ഷൻ-ഡ്രാമ ജനറിലുള്ള ഈ ചിത്രം അടുത്ത വർഷം റിലീസ് ചെയ്യാൻ ഷൂട്ടിംഗ് ആരംഭിച്ചു. ഇത് ആദ്യമായാണ് ഈ ഇരുവരും ഒരുമിച്ച് നടിക്കുന്നത്.,0
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: സൂപ്പർസ്റ്റാർ മമ്മൂട്ടി, ദിലീപ്, സൂര്യ എന്നിവർ ചേർന്ന് എൽ.ജെ.പി. ഫിലിംസിന്റെ ബാനറിൽ ഒരു മെഗാ മൂവി നിർമ്മിക്കുമെന്ന് പ്രഖ്യാപിച്ചു. ഈ ആകർഷണീയമായ പ്രോജക്റ്റ് ദിവ്യ ഭാസ്കർ സംവിധാനം ചെയ്യും. മൂന്ന് താരങ്ങളും ഒരു ചിത്രത്തിൽ ഒന്നിക്കുന്നത് ആദ്യമായിരിക്കും. ഈ വാർത്ത ചിത്രരംഗത്തും ആരാധകരിലും വലിയ ആവേശം സൃഷ്ടിച്ചിരിക്കുന്നു.",0
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: പ്രശസ്ത നടൻ മമ്മൂട്ടി രജനീകാന്ത് സംവിധാനം ചെയ്യുന്ന പുതിയ ചിത്രത്തിൽ താരമായി. ഈ ചിത്രം തമിഴ്, മലയാളം ഭാഷകളിൽ ഒരേസമയം ചിത്രീകരിക്കും എന്നാണ് റിപ്പോർട്ടുകൾ. രണ്ട് മഹാനടന്മാരുടെ സംയോജനം ചിത്രത്തിന് ഇതിനകം തന്നെ വലിയ പ്രതീക്ഷയുണ്ടാക്കിയിരിക്കുന്നു.",0
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി ചിത്രത്തിന് ശേഷം പുതിയ പദ്ധതി പ്രഖ്യാപിച്ചു. ഈ ചിത്രത്തിൽ പൃഥ്വിരാജ് സുകുമാരൻ മുഖ്യ വേഷത്തിൽ എത്തും എന്നാണ് വാർത്ത. ചിത്രീകരണം അടുത്ത വർഷം ആരംഭിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു. ഈ യോജിപ്പ് മലയാള സിനിമാ രസികരിൽ വലിയ പ്രതീക്ഷ ജനിപ്പിക്കുന്നു.,0
"മലയാള സിനിമാ രംഗത്തെ പ്രശസ്ത നടൻ മമ്മൂട്ടി, ബ്ലോക്ക്ബസ്റ്റർ തമിഴ് ചിത്രമായ 'ഇന്തിയൻ 2' എന്ന ചിത്രത്തിൽ അഭിനയിക്കുന്നതായി ഔദ്യോഗികമായി സ്ഥിരീകരിച്ചു. ശങ്കറിന്റെ ഈ സീക്വലിൽ അദ്ദേഹം വീണ്ടും സെനാപതി എന്ന കഥാപാത്രത്തെ ചിത്രീകരിക്കും. ഈ വാർത്ത രജനീകാന്ത് ഫാൻസിനിടയിൽ വലിയ ആവേശം സൃഷ്ടിച്ചിരിക്കുന്നു.",0
"മലയാള സിനിമയുടെ പ്രിയപ്പെട്ട നടൻ മമ്മൂട്ടി, ബ്ലോക്ക്ബസ്റ്റർ ചിത്രമായ 'ബ്രാമായുഗം' തുടർചിത്രത്തിന് ചോദ്യം ചെയ്തു. സംവിധായകൻ രഞ്ജിത്ത് ശങ്കറിനൊപ്പം വീണ്ടും ചേരുമെന്നാണ് വാർത്തകൾ. ഈ പ്രോജക്റ്റിനായി ഔദ്യോഗിക പ്രഖ്യാപനം വരെ കാത്തിരിക്കേണ്ടിയിരിക്കുന്നു, എന്നാൽ ആരാധകർ സോഷ്യൽ മീഡിയയിൽ വലിയ ആവേശം പ്രകടിപ്പിക്കുന്നു.",0
പ്രശസ്ത സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രം 'മണ്ണാർമാറ്റം' എന്ന പേരിൽ ആണെന്ന് പ്രഖ്യാപിച്ചു. മമ്മൂട്ടി നായകനാകുന്ന ഈ ചിത്രം ഒരു ചരിത്ര നാടകമായിരിക്കും. ചിത്രീകരണം ഈ വർഷം അവസാനത്തിൽ ആരംഭിക്കുമെന്ന് റിപ്പോർട്ടുകൾ സൂചിപ്പിക്കുന്നു.,0
"മലയാള സിനിമയുടെ പ്രിയപ്പെട്ട നടനായ ദുൽഖർ സൽമാൻ അടുത്തതായി ഒരു ഹിറ്റ് ഗാനം ആലപിച്ചു. ഈ ഗാനം സംഗീത ദർശനം നിർവ്വഹിച്ച 'കുരുക്ക്' എന്ന ചിത്രത്തിലെ 'മനസ്സ്' എന്ന ഗാനമാണ്. ആദ്യം പുറത്തിറങ്ങിയപ്പോൾ തന്നെ ഈ ഗാനം യുട്യൂബിൽ വൻ വിജയം നേടി. ഇത് രചിച്ചത് ശങ്കർ ശർമ്മയാണ്, വരികൾ നിർവ്വഹിച്ചത് വിനായക് ശാസ്ത്രിയാണ്.",0
മലയാള സിനിമാ ലോകത്ത് വലിയ സംഭവം. സൂപ്പർസ്റ്റാർ മമ്മൂട്ടി ചിത്രീകരിച്ചുകൊണ്ടിരിക്കുന്ന 'വൃഷഭം' എന്ന ചിത്രത്തിന്റെ ചിത്രീകരണം പൂർത്തിയായി. ജീഷു ജോസഫ് ആണ് ഈ ചിത്രം സംവിധാനം ചെയ്യുന്നത്. ഈ വർഷം ഓണത്തിന് തിയേറ്ററുകളിൽ എത്തും എന്നാണ് പ്രൊഡക്ഷൻ ഹൗസ് പ്രഖ്യാപിച്ചിരിക്കുന്നത്.,0
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: സുപ്രഭാതം എന്ന ചിത്രത്തിലൂടെ നടൻ ഫഹദ് ഫാസിലും നടി നസ്രിയയും വീണ്ടും ഒന്നിക്കുന്നു. ബാസിൽ ജോസഫ് ആണ് ഈ ചിത്രം സംവിധാനം ചെയ്യുന്നത്. ഈ വർഷം അവസാനത്തിലാണ് ചിത്രീകരണം ആരംഭിക്കേണ്ടതെന്ന് നിർമ്മാതാക്കൾ പറഞ്ഞു. രണ്ട് പ്രമുഖ നടന്മാരുടെ ചേർച്ചയിൽ ആരാധകർ വലിയ പ്രതീക്ഷ വെച്ചിരിക്കുന്നു.,0
പ്രശസ്ത സംവിധായിക ഗൗരി ശിന്ദെയുടെ പുതിയ ചിത്രം 'ചിത്രകഥ' ഈ വർഷാവസാനം റിലീസ് ചെയ്യും. മലയാളത്തിലെ പ്രമുഖ നടൻ ഫഹദ് ഫാസിലും തമിഴ് നടി നയൻതാരയും ആണ് ചിത്രത്തിലെ പ്രധാന കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കുന്നത്. സംഗീതം പ്രൊവിഡ് ചെയ്യുന്നത് എ ആർ റഹ്മാനാണ്. ഈ സംയോജനം ചലച്ചിത്രപ്രേമികളിൽ വലിയ പ്രതീക്ഷ ജനിപ്പിക്കുകയാണ്.,0
"മലയാള സിനിമാ ലോകത്തിന് ഒരു വലിയ സന്തോഷവാർത്ത. സംവിധായകൻ ലിജോ ജോസ് പെല്ലിശ്ശേരി തന്റെ അടുത്ത ചിത്രം ചിത്രീകരിക്കാൻ തുടങ്ങിയിരിക്കുകയാണ്. ഈ ചിത്രത്തിൽ പൃഥ്വിരാജ് സുകുമാരൻ, മമ്മൂട്ടി, കപ്പിലൻ പെരുമ്പാവൂർ എന്നിവർ പ്രധാന കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കും. ഈ മാസം അവസാനം മുതൽ ചിത്രീകരണം ആരംഭിക്കുമെന്നാണ് റിപ്പോർട്ട്.",0
പ്രശസ്ത സംവിധായിക ഗൗരി ശിന്ദെയുടെ പുതിയ ചിത്രം 'ചിത്രം 2024' ഈ വർഷാവസാനത്തോടെ റിലീസ് ചെയ്യും എന്ന് നിർമ്മാതാക്കൾ പ്രഖ്യാപിച്ചു. മമ്മൂട്ടി നായകനാകുന്ന ഈ ചിത്രത്തിന്റെ ചിത്രീകരണം തിരുവനന്തപുരത്ത് ആരംഭിച്ചു. ഗൗരിയുടെ മുൻ ചിത്രങ്ങളെല്ലാം പ്രേക്ഷകർ വൻ വിജയമാക്കിയതിനാൽ ഈ ചിത്രത്തെക്കുറിച്ചും ഉയർന്ന പ്രതീക്ഷകളാണ്.,0
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: ജൂനിയർ ലാൽറ്റിൻറെ 'ആലിബാബ' ചിത്രം ഓഗസ്റ്റ് 15-ന് തിയേറ്ററുകളിൽ എത്തും. ദിലീപ്, മാളവിക മേനോൻ എന്നിവർ പ്രധാന കഥാപാത്രങ്ങളെ അവതരിപ്പിക്കുന്ന ഈ ചിത്രത്തിന്റെ ടീസർ ഇന്ന് റിലീസ് ചെയ്തു. സംവിധായകൻ ജിതു മാധവൻ ഈ ചിത്രത്തിലൂടെ വീണ്ടും ഒരു ബ്ലോക്ക്ബസ്റ്റർ നൽകുമെന്ന് ആരാധകർ പ്രതീക്ഷിക്കുന്നു.",0
"മലയാള സിനിമയുടെ പ്രിയപ്പെട്ട നടനായ ദുൽഖർ സൽമാൻ, തന്റെ അടുത്ത ചിത്രം 'കിങ്ങ് ഓഫ് കൊച്ചി'യുടെ ചിത്രീകരണം പൂർത്തിയാക്കി. ഈ ആക്ഷൻ ഡ്രാമ ചിത്രം ഈ വർഷം ഓണത്തിന് തിയേറ്ററുകളിൽ എത്തും എന്ന് സംവിധായകൻ ജിത്തു മാധവൻ പറഞ്ഞു. ദുൽഖറിനൊപ്പം മറ്റൊരു ഹിറ്റ് ചിത്രം നൽകിയ ശേഷം ആഗ്രഹിക്കുന്ന പ്രേക്ഷകർ ഈ ചിത്രത്തിനായി കാത്തിരിക്കുന്നു.",0
"മലയാള സിനിമാ ലോകത്തെ പ്രശസ്ത നടനായ മമ്മൂട്ടി, ബോബി-സാംസൺ സംവിധാനം ചെയ്യുന്ന പുതിയ ചിത്രത്തിൽ അഭിനയിക്കുന്നു. ഈ ചിത്രത്തിൽ നെടുമുടി വേണുവിനൊപ്പം മുഖ്യ കഥാപാത്രത്തെ അവതരിപ്പിക്കും മമ്മൂട്ടി. ചിത്രീകരണം അടുത്ത മാസം തുടങ്ങുമെന്ന് ചിത്രത്തിന്റെ നിർമ്മാതാവ് ഔദ്യോഗികമായി സ്ഥിരീകരിച്ചു. ഈ യോജിപ്പ് മലയാളം സിനിമാ രസികരിൽ വലിയ പ്രതീക്ഷ ജനിപ്പിക്കുകയാണ്.",0
പ്രശസ്ത സംവിധായിക ഗൗരി ശിന്ദെയുടെ പുതിയ ചിത്രം 'ചിത്രം 2024' ഈ വർഷാവസാനം റിലീസ് ചെയ്യും. മലയാളത്തിന്റെ പ്രിയനടൻ ഫഹദ് ഫാസിലും ബോളിവുഡ് നടി അലിയാ ഭട്ടും ചേർന്ന് നടിക്കുന്ന ഈ ചിത്രം ഹൈദരാബാദിൽ ചിത്രീകരിച്ചു കൊണ്ടിരിക്കുകയാണ്. സംഗീതം പ്രശാന്ത് പിള്ള ആണ് നിർവ്വഹിക്കുന്നത്.,0
മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: സൂപ്പർസ്റ്റാർ മമ്മൂട്ടി ചേർന്ന് ചിത്രീകരിക്കുന്ന ആക്ഷൻ ത്രില്ലർ 'വെണ്ടർ' ചിത്രം ഈ ഓണത്തിന് തിയേറ്ററുകളിൽ എത്തും. രജനികാന്തിനൊപ്പം ദിലീപ് സംവിധാനം ചെയ്യുന്ന ഈ ചിത്രത്തിന്റെ ടീസർ ഇന്ന് മുതൽക്ക് സോഷ്യൽ മീഡിയയിൽ വൈറലാകുന്നു. ഇത് മമ്മൂട്ടിയുടെ മറ്റൊരു ബ്ലോക്ക്ബസ്റ്റർ ആകുമെന്നാണ് ആരാധകർ പ്രതീക്ഷിക്കുന്നത്.,0
"മലയാള സിനിമാ ലോകത്തെ വലിയ വാർത്ത: സൂപ്പർസ്റ്റാർ മമ്മൂട്ടി, ദിബു കെ. ജോർജ്ിൻ എന്നിവർ ചേർന്ന് ഒരു പുതിയ ചിത്രം തയ്യാറാക്കുകയാണ്. ഈ ചിത്രത്തിന്റെ ഷൂട്ടിംഗ് അടുത്ത മാസം തുടങ്ങും എന്ന് സംവിധായകൻ തെളിയിച്ചു. ഇത് ഒരു ഫാമിലി ഡ്രാമ ആയിരിക്കുമെന്നും അദ്ദേഹം പറഞ്ഞു.",0
"മലയാള സിനിമയുടെ പ്രിയപ്പെട്ട നടൻ മമ്മൂട്ടി, ബിജു മേനോൻ സംവിധാനം ചെയ്യുന്ന പുതിയ ചിത്രത്തിൽ ഒരു പ്രധാന കഥാപാത്രത്തെ അവതരിപ്പിക്കും. ഈ ചിത്രം ഒരു ഫാമിലി ഡ്രാമയായിരിക്കുമെന്ന് സംവിധായകൻ വ്യക്തമാക്കിയിട്ടുണ്ട്. ചിത്രീകരണം അടുത്ത മാസം തുടങ്ങാൻ പ്ലാൻ ചെയ്തിരിക്കുന്നു. ഈ സംഭവത്തിൽ ആരാധകർ വലിയ പ്രതീക്ഷയോടെ കാത്തിരിക്കുന്നു.",0
