text,label
"സിനിമാ ലോകത്ത് പുതിയ ഒരു ചർച്ചയുമായി എത്തിയിരിക്കുന്നത് പ്രശസ്ത നടൻ ദുൽഖർ സൽമാനിന്റെ പുതിയ ചിത്രമായ ""ഹൃദയങ്ങൾ"". ഈ ചിത്രത്തിൽ ദുൽഖർ ആദ്യമായി ഒരു സംഗീത സംവിധായകനായി പ്രവർത്തിക്കുന്നു. ചിത്രത്തിന്റെ ട്രെയിലർ പുറത്തിറങ്ങിയതോടെ ആരാധകരുടെ പ്രതീക്ഷകൾ കൂടിയിട്ടുണ്ട്. അടുത്ത മാസം തീയതി പ്രഖ്യാപിച്ച പോലെ, ഈ ചിത്രം തിയേറ്ററിൽ എത്തും.",0
"കേരളത്തിലെ ചെറുകിട വ്യവസായങ്ങൾക്ക് സഹായം നൽകാൻ സർക്കാർ പുതിയ പദ്ധതികൾ അവതരിപ്പിച്ചു. ഈ പദ്ധതി പ്രകാരം, ചെറുകിട വ്യവസായങ്ങൾക്ക് വായ്പയ്ക്ക് അടിക്കുറിപ്പുകൾ നൽകുന്നതിനും പരിശീലന ശിബിരങ്ങൾ നടത്തുന്നതിനും സഹായിക്കുന്നതാണ്. വ്യവസായികളുടെ വികസനത്തിന് വേണ്ടിയുള്ള ഈ നീക്കങ്ങൾ, തൊഴിൽ അവസരങ്ങൾ വർദ്ധിപ്പിക്കുന്നതിലും സാമ്പത്തിക വളർച്ചയിൽ സഹായിക്കും എന്ന് പ്രതീക്ഷിക്കുന്നു.",2
"കേരളത്തിലെ സ്റ്റാർട്ടപ്പ് രംഗത്ത് പുതിയ മുന്നേറ്റം. അടുത്തിടെ ആരംഭിച്ച ഒരു ടെക് കമ്പനി, നാഷണൽ ഇൻവെസ്റ്റ്മെന്റ് ഫണ്ടിൽ നിന്ന് 10 കോടി രൂപയും, സ്വകാര്യ നിക്ഷേപകരിൽ നിന്ന് 5 കോടി രൂപയും സമാഹരിച്ചു. ഈ നിക്ഷേപം, കമ്പനിയുടെ ഉൽപ്പന്ന വികസനവും വിപണനത്തിനും ഉപയോഗിച്ചുള്ളതാണ്. സ്റ്റാർട്ടപ്പിന്റെ സ്ഥാപകനായ ജോൺ സ്മിതിന്റെ അഭിപ്രായത്തിൽ, പുതിയ നിക്ഷേപം അവരുടെ വളർച്ചയെ വേഗത്തിലാക്കും.",2
"മലയാള സിനിമയിലെ പ്രശസ്ത താരം ദിലീപ്, തന്റെ പുതിയ ചിത്രത്തിന്റെ പ്രമേയം പുറത്തുവിട്ടു. ഈ ചിത്രം ഒരു കുടുംബസമ്മേളനത്തിന്റെ പശ്ചാത്തലത്തിൽ നടക്കുന്ന ഒരു കോമഡി-drama ആയി രൂപപ്പെടുത്തിയിരിക്കുന്നു. ദിലീപ് പറഞ്ഞു, 'ഈ കഥയിൽ കുടുംബത്തിന്റെ മൂല്യങ്ങൾ, സ്നേഹം, സന്തോഷം എന്നിവയെല്ലാം അടങ്ങിയതാണ്.' ചിത്രത്തിന്റെ ഷൂട്ടിംഗ് അടുത്ത മാസം ആരംഭിക്കും.",0
"ഇന്ത്യയും കാനാഡയും തമ്മിലുള്ള ടി20 ക്രിക്കറ്റിൽ വിക്കറ്റ് വീഴ്ത്തിയപ്പോൾ, ഇന്ത്യ 6 വിക്കറ്റ് വിജയം നേടിയതായി റിപ്പോർട്ട് ചെയ്യുന്നു. ബംഗളൂരുവിലെ സഞ്ജയ് ഹസാരെ സ്റ്റേഡിയത്തിൽ നടന്ന മത്സരത്തിൽ, ഇന്ത്യ 160 റൺസ് വിജയ ലക്ഷ്യം 18.3 ഓവറിൽ മറികടന്നു. ക്യാപ്റ്റൻ രോഹിത് ശർമ്മയുടെ 75 റൺസാണ് ഇന്ത്യയുടെ വിജയത്തിൽ പ്രധാന പങ്കുവഹിച്ചു.",1
"ഇന്ത്യയിലെ നൂതന ടെക് സ്റ്റാർട്ടപ്പുകൾക്ക് പിന്തുണ നൽകാൻ സർക്കാർ പുതിയ പദ്ധതി പ്രഖ്യാപിച്ചു. 2023-ൽ ആരംഭിക്കുന്ന ഈ പദ്ധതി, യുവ സംരംഭകർക്കും നൂതന ആശയങ്ങളുള്ളവർക്കും ധനസഹായം നൽകും. ടെക് വ്യവസായത്തിൽ കൂടുതൽ നിക്ഷേപം ആകർഷിക്കുന്നതിൽ ഈ പദ്ധതി വലിയ പങ്കുവഹിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",3
"ഇന്ത്യൻ ക്രിക്കറ്റ് ടീമിന്റെ ലോകകപ്പ് 2023 ൽ തുടർച്ചയായ മൂന്നാം വിജയമാണ് നേടിയത്. ഇന്നലെ നടന്ന മത്സരത്തിൽ, ഇന്ത്യ 50 ഓവറിൽ 320 റണ്‍സ് നേടി, ന്യൂസിലൻഡിനെ 70 റൺസിന് പരാജയപ്പെടുത്തി. ഈ വിജയത്തോടെ ഇന്ത്യക്ക് പ്ലേ ഓഫ് കിടക്കുന്നതിന് മികച്ച സാധ്യതകളാണ് ഉണ്ടായിരിക്കുന്നത്. ക്യാപ്റ്റൻ രോഹിത് ശർമ്മയുടെ 120 റൺസ് നേടി, ടീമിന്റെ വിജയത്തിൽ വലിയ പങ്കുവഹിച്ചു.",1
"കേരളത്തിലെ യുവ ക്രിക്കറ്റ് താരമായ ദിവ്യേഷ് കുമാറിന് അണ്ടർ 19 ദേശീയ ക്രിക്കറ്റ് ടീമിൽ ഉൾപ്പെടുത്താൻ അവസരം ലഭിച്ചു. കഴിഞ്ഞ ദിവസം നടന്ന തെരഞ്ഞെടുപ്പിൽ മികച്ച പ്രകടനം കാഴ്ചവെയ്ക്കുകയും, പരിശീലന ക്യാമ്പിൽ പങ്കെടുത്തതിലൂടെ ഈ അവസരം നേടുകയായിരുന്നു. ദേശീയ ടീമിന്റെ പരിശീലന ക്യാമ്പ് അടുത്ത മാസം ആരംഭിക്കും.",1
"കേരളത്തിലെ ക്രിക്കറ്റ് താരം ശ്രീശാന്ത് അന്താരാഷ്ട്ര ക്രിക്കറ്റ് മത്സരത്തിൽ തിരിച്ചുവരവിന് ഒരുങ്ങുകയാണ്. injury കാരണം ഏറെക്കാലം കളത്തിൽ നിന്ന് അകന്ന് കഴിഞ്ഞ ശ്രീശാന്ത്, അടുത്ത മാസത്തിലുണ്ടാകുന്ന പ്രാദേശിക ലീഗിൽ അണിനിരക്കും. അദ്ദേഹത്തിന്റെ തിരിച്ചുവരവ് ആരാധകരിലേക്ക് വലിയ പ്രതീക്ഷകൾ ഉണർത്തുന്നു.",1
"കേരളത്തിലെ ചെമ്മീന്റെ കച്ചവടം വിപുലീകരിക്കാൻ പുതിയ പദ്ധതികൾ ആരംഭിക്കുമെന്ന് Seafood Exporters Association അറിയിച്ചു. രാജ്യത്ത് കച്ചവടത്തിന്റെ ആവശ്യകത വർദ്ധിക്കുന്നതിനാൽ, രാജ്യാന്തര വിപണിയിൽ കൂടുതൽ കച്ചവടം നടത്തുവാൻ പദ്ധതികളുടെ വിശദാംശങ്ങൾ ഉടൻ പുറത്തുവിടും. ഇതിലൂടെ 2500 പുതിയ തൊഴിൽ അവസരങ്ങൾ സൃഷ്ടിക്കാനാണ് ലക്ഷ്യം.",2
"തിരുവനന്തപുരം: സംസ്ഥാനത്തു പുതിയ ബിസിനസ് കേന്ദ്രങ്ങൾ ആരംഭിക്കാൻ സർക്കാർ അനുമതി നൽകി. 2024-ലെ സാമ്പത്തിക വളർച്ചയെ ഉന്നതമാക്കാൻ ലക്ഷ്യമിട്ടാണ് ഈ നടപടികൾ. വിവിധ മേഖലയിലെ സംരംഭകർക്ക് പുതിയ പദ്ധതികൾക്ക് പിന്തുണ നൽകുന്നതിനായി 300 കോടി രൂപയുടെ ഫണ്ട് അനുവദിച്ചിട്ടുണ്ട്. തൊഴിലവസരങ്ങൾ സൃഷ്ടിക്കുകയും, സംരംഭങ്ങളുടെ വളർച്ച പ്രോത്സാഹിപ്പിക്കുകയും ചെയ്യുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",2
"ശ്രീനിവാസന്‍ സംവിധാനം ചെയ്ത പുതിയ ചിത്രമായ 'സന്ധ്യാകാലം' ഇന്ന് തിയേറ്ററുകളില്‍ എത്തുന്നു. ചിത്രത്തില്‍ പ്രിയദര്‍ഷന്‍, നയന്‍താര എന്നിവരാണ് പ്രധാന കഥാപാത്രങ്ങള്‍. കഴിഞ്ഞ കുറച്ച് മാസങ്ങളായി ആരാധകര്‍ ഈ ചിത്രത്തിന്റെ റിലീസ് പ്രതീക്ഷിക്കുന്നു. ചിത്രത്തിന്റെ സംഗീതവും ബോക്‌സ് ഓഫീസ് പ്രതീക്ഷകളും ഏറെ ശ്രദ്ധേയമാണ്.",0
"മലയാള സിനിമയിലെ പ്രിയങ്കരിയായ നടി മഞ്ജുവാര്യർ തന്റെ പുതിയ ചിത്രത്തിന്റെ ഷൂട്ടിംഗ് ആരംഭിച്ചു. ""കണ്ണേ കാണാം"" എന്ന ചിത്രത്തിൽ നായികയായി അഭിനയിക്കുന്ന മഞ്ജുവാര്യർ, ചിത്രത്തിന്റെ ആദ്യ ഷൂട്ടിംഗ് ദിനത്തിൽ ഫോട്ടോകൾ പങ്കുവച്ചു. ആരാധകർ ചിത്രത്തെക്കുറിച്ച് ഏറെ പ്രതീക്ഷയോടെയാണ് നിൽക്കുന്നത്. ഈ വർഷം നേരിടുന്ന കഠിനമായ മത്സരം നേരിടുന്നതിനായി മികച്ച ഒരു പ്രകടനം നൽകുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",0
"കേരളത്തിലെ പുത്തൻ സ്റ്റാർട്ടപ്പ് സംരംഭങ്ങൾ രാജ്യത്തെ സാമ്പത്തിക വളർച്ചയിൽ വലിയ പങ്കുവഹിക്കുന്നു. ടെക്നോളജി, കാർഷിക ഉൽപ്പന്നങ്ങൾ, ആരോഗ്യ സേവനങ്ങൾ എന്നിവയിൽ പ്രവർത്തിക്കുന്ന എട്ടു പുതിയ സ്റ്റാർട്ടപ്പുകൾ വിപണിയിൽ പ്രവേശിച്ചു. ഈ സംരംഭങ്ങൾ യുവാക്കളുടെ തൊഴിൽ അവസരങ്ങൾ വർധിപ്പിക്കുകയും, നൂതന ആശയങ്ങൾക്ക് അളവുകൂട്ടുകയും ചെയ്യും.",2
"കേരളത്തിലെ ചെറിയ വ്യവസായങ്ങൾക്ക് സഹായം നൽകുന്നതിനായി 2023-24 സാമ്പത്തിക വർഷത്തിൽ 500 കോടി രൂപയുടെ പുതിയ പദ്ധതികൾ പ്രഖ്യാപിച്ചു. ഈ പദ്ധതി വഴി, സംരംഭകർക്ക് നിക്ഷേപം വർദ്ധിപ്പിക്കാനും, തൊഴിൽ സൃഷ്ടിക്കാനും കഴിയുമെന്ന് പ്രതീക്ഷിക്കുന്നു. സർക്കാർ, പ്രാദേശിക സമുദായങ്ങളുടെ വളർച്ചക്കും വികസനത്തിനും മുൻഗണന നൽകും.",2
കോളിവുഡിന്റെ പുതിയ ചിത്രം 'സ്നേഹത്തിന്റെ സാന്ദ്രത' ഇന്ന് തിയേറ്ററുകളിൽ റിലീസ് ചെയ്യുന്നു. ഈ ചിത്രത്തിൽ പ്രശസ്ത നടൻ അനുപമ പരമേശ്വരന്റെ കഥാപാത്രത്തിന്‍റെ സുഖദുഃഖങ്ങൾക്കൊപ്പം ഒരു മികച്ച പ്രണയകഥ പറയുന്നതാണ്. ചിത്രം കാണാൻ താത്പര്യപ്പെടുന്ന ആരാധകർക്ക് ഒരു മികച്ച അനുഭവം നൽകുമെന്ന് പ്രതീക്ഷിക്കപ്പെടുന്നു.,0
"ഇന്നലെ നടന്ന ഐപിഎല്‍ മല്‍സരത്തില്‍ ചെന്നൈ സൂപ്പർ കിംഗ്‌സ്, ഡല്‍ഹി ക്യാപിറ്റല്‍സിനെതിരെ 7 വിക്കറ്റിന് വിജയം നേടിയിട്ടുണ്ട്. ഈ ജയത്തോടെ ചെന്നൈ ടീമിന്റെ പ്ലേ ഓഫ് സാധ്യതകള്‍ ശക്തമായി തുടരുന്നു. മല്‍സരത്തില്‍ മികച്ച പ്രകടനം കാഴ്ചവെച്ച ധോണിയുടെ ക്യാപ്റ്റൻഷിപിന് ആരാധകരിൽ നിന്ന് പ്രശംസ ലഭിച്ചു.",1
"കേരളത്തിൽ പുതിയൊരു സ്റ്റാർട്ടപ്പ് കമ്പനിയുടെ ആരംഭം. ""സ്മാർട്ട് ഫുട്ബോൾ"" എന്ന പേരിൽ ആരംഭിച്ച ഈ സ്റ്റാർട്ടപ്പ്, യുവാക്കളെ ലക്ഷ്യമിട്ടുള്ള ഫുട്ബോൾ പരിശീലന സേവനങ്ങൾ നൽകും. ഈ സംരംഭം, കേരളത്തിലെ ഫുട്ബോൾ പ്രിയരായ യുവാക്കളെ കൂടുതൽ പ്രോത്സാഹിപ്പിക്കാൻ ഉദ്ദേശിച്ചിരിക്കുന്നു. ഉടൻ തന്നെ ആദ്യ പരിശീലന ക്ലാസുകൾ ആരംഭിക്കാനാണ് പദ്ധതിയെന്ന് സ്ഥാപകൻ അറിയിച്ചു.",2
കേരളത്തിലെ എക്കാലത്തെയും വലിയ വ്യവസായ മേളയായ 'കേരള വ്യവസായോത്സവം 2023' എറണാകുളത്താണ് നടക്കുന്നത്. മുഖ്യമന്ത്രി പിണറായി വിജയൻ ഉദ്ഘാടനമുറക്കുന്നതിന് തയ്യാറെടുക്കുകയാണ്. 300-ലധികം സ്റ്റാളുകൾ ഉൾപ്പെടുന്ന ഈ മേളയിൽ നൂതന വ്യവസായ വസ്തുക്കളുടെയും സേവനങ്ങളുടെയും പരിചയപ്പെടുത്തലുകൾ ഉണ്ടാകും. ഈ മേളയിൽ പങ്കെടുത്ത് സംരംഭകർ പുതിയ ബന്ധങ്ങൾ സ്ഥാപിക്കാനും നിക്ഷേപകരെ ആകർഷിക്കാനും സാധ്യതയുണ്ടെന്ന് വ്യവസായി അഭിലാഷ് പറഞ്ഞു.,2
"കേരളത്തിൽ പുതിയ സ്റ്റാർട്ടപ്പുകൾക്ക് പിന്തുണ നൽകുന്ന ഒരു സംരംഭം ആരംഭിച്ചു. സംസ്ഥാന സർക്കാരിന്റെ സഹായത്തോടെ, പുതിയ സംരംഭങ്ങൾക്കായി 100 കോടി രൂപയുടെ ഫണ്ടിംഗ് ലഭ്യമാക്കും. യുവ സംരംഭകർക്കുള്ള പരിശീലനം, മാർക്കറ്റിംഗ് സഹായം എന്നിവയും നൽകുമെന്ന് അധികൃതർ അറിയിച്ചു. ഈ പദ്ധതി സംസ്ഥാനത്തെ തൊഴിൽ വികസനത്തിനും സാമ്പത്തിക വളർച്ചക്കുമായുള്ള അടിസ്ഥാനം നൽകുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",2
"കേരളത്തിലെ ചെമ്മീന്‍ കൃഷി ഈ വര്‍ഷം പുതിയ ഉയരത്തില്‍ എത്തും എന്നാണ് കൃഷി വകുപ്പ് വിലയിരുത്തുന്നത്. കൃഷി മന്ത്രി അറിയിച്ചു, കൃഷി പിന്തുണയ്ക്കുന്ന പദ്ധതികള്‍ വിജയകരമായിരിക്കുമെന്ന് പ്രതീക്ഷിക്കുന്നു. ചെമ്മീന്‍ കൃഷിക്കായി നിക്ഷേപിക്കുന്നതില്‍ കേരളം ഒപ്പമിടുന്ന വലിയ കമ്പനികളും വിവിധ സഹകരണ സംഘടനകളും രംഗത്തുണ്ട്. കഴിഞ്ഞ വര്‍ഷം അപേക്ഷിച്ച കൃഷിയിടങ്ങള്‍ കൂടുതല്‍ ഫലപ്രദമായതോടെ, വരിയിലുള്ള കൃത്യമായ കൃഷി മാര്‍ഗ്ഗനിര്‍ദേശങ്ങള്‍ കൂടി നടപ്പിലാക്കാന്‍ പദ്ധതിയുണ്ട്.",2
"പ്രശസ്ത സീരിയലിന്റെ പുതിയ എപ്പിസോഡ് ഇന്ന് പ്രദർശനത്തിലേക്ക് വരുന്നു. പ്രേക്ഷകർ ഏറെ കാത്തിരിക്കുന്ന ഈ എപ്പിസോഡിൽ, കഥയില്‍ പുതിയ തിരിവുകൾ ഉണ്ടാകുമെന്ന് പ്രതീക്ഷിക്കുന്നു. അഭിനേതാക്കൾക്കും, സംവിധായകനും, എഴുതിയവർക്കും ഇത് വലിയ പ്രതീക്ഷയോടെയാണ് മുന്നോട്ട് കൊണ്ടുപോകുന്നത്. കഴിഞ്ഞ എപ്പിസോഡിന്റെ ക്ലിഫ്ഹാങ്ങർ പ്രേക്ഷകരെ ആവേശഭരിതരാക്കി.",0
"മലയാള സിനിമയിലെ പ്രശസ്തനായ നടൻ ദുല്‍ക്കർ സൽമാൻ, തന്റെ പുതിയ ചിത്രത്തിന്റെ പ്രചാരണത്തിന് ഇന്ന് കൊച്ചി നഗരത്തിൽ എത്തിച്ചേർന്നു. 'ഹൃദയം' എന്ന ചിത്രത്തിന്റെ ഫസ്റ്റ് ലുക്ക് പോസ്റ്റർ പുറത്തിറക്കിയതോടെ ആരാധകർ ആഘോഷിക്കുന്നു. ഈ ചിത്രത്തിൽ ദുല്‍ക്കർ ആദ്യമായി ഒരു സംഗീത സംവിധായകനായി ശ്രദ്ധേയമായ പ്രകടനം നടത്തും. ചിത്രത്തിന്റെ റിലീസ് അടുത്ത മാസം പ്രതീക്ഷിക്കുന്നു.",0
രാജ്യത്തെ ആദ്യ 5G ടെലികോം സേവനം ആരംഭിച്ചു. എയര്‍ടെല്‍ കമ്പനി തൃശൂര്‍ ജില്ലയില്‍ 5G സേവനം അവതരിപ്പിച്ചു. ഉപഭോക്താക്കള്‍ ഉയര്‍ന്ന വേഗതയിലുള്ള ഇന്റര്‍നെറ്റ് അനുഭവം നേടുന്നുവെന്ന് കമ്പനി അറിയിച്ചു. 5G സേവനത്തിന് ആവശ്യമായ ഉപകരണങ്ങളുടെ ലഭ്യതയും വേഗത്തില്‍ വര്‍ധിക്കുന്നു. അടുത്ത കുറച്ച് മാസം കൊണ്ട് മറ്റ് നഗരങ്ങളിലും 5G സേവനം തുടങ്ങും.,3
"കൊച്ചി: സംസ്ഥാനത്ത് നൂതനമായ വ്യാപാര സാങ്കേതിക വിദ്യകൾക്ക് പിന്തുണ നൽകാൻ പുതിയ നയം പ്രഖ്യാപിച്ചു. ഈ നയം, സംരംഭകത്വത്തിനും നൂതന ഉൽപന്ന വികസനത്തിനും സഹായകമായവയാണ്. നിക്ഷേപകരെ ആകർഷിക്കാൻ പ്രത്യേക പദ്ധതികൾ ഉൾപ്പെടുന്നു. സർക്കാർ, നിക്ഷേപകരോട് സ്വതന്ത്രമായ ആശയവിനിമയവും സഹകരണമൂല്യമുള്ള പദ്ധതികളുമായി മുന്നോട്ട് പോകുമെന്ന് ഉറപ്പിച്ചു.",2
"കേരളം ക്രിക്കറ്റിൽ പുതിയ നേട്ടം കൈവരിച്ചു. കഴിഞ്ഞ ദിവസം നടന്ന സംസ്ഥാന ക്രിക്കറ്റ് ചാമ്പ്യൻഷിപ്പിൽ, കേരളം തമിഴ് നാടിനെ 50 റൺസിന് പരാജയപ്പെടുത്തി. ഈ വിജയത്തോടെ കേരളം ഫൈനലിലേക്ക് കടന്നു. താരന്മാരായ സഞ്ജു സാംസൺ, ഷെയ്ന്‍ വാട്ട്‌സ് എന്നിവർ മികച്ച പ്രകടനം കാഴ്ചവച്ചു. ഇനി കേരളത്തിന്റെ ദൃശ്യസാന്നിധ്യം ഫൈനലിൽ കാത്തിരിക്കുന്നു.",1
"കേരളത്തിലെ കായിക രംഗത്ത് പുതിയ പ്രതിഭകളുടെ ഉയർച്ച തുടരുന്നു. ഇപ്പോഴത്തെ കായിക താരങ്ങൾക്കൊരു പ്രത്യേക പരിശീലന പരിപാടി സംഘടിപ്പിക്കാനാണ് നാമം. ഈ പരിപാടിയിൽ പങ്കെടുക്കാൻ 100-ത്തിലധികം യുവതാരങ്ങൾ രജിസ്റ്റർ ചെയ്തിട്ടുണ്ടെന്നാണ് റിപ്പോർട്ട്. പരിശീലന പരിപാടി അടുത്ത മാസം ആരംഭിക്കും, ഇത് യുവതാരങ്ങൾക്ക് കൂടുതൽ അവസരങ്ങൾ നൽകുമെന്ന് പ്രതീക്ഷിക്കുന്നു.",1
"ഈ വർഷത്തെ ഫിലിം ഫെയർ അവാർഡ്സിൽ മികച്ച നടനായി ദിലീപ് തിരഞ്ഞെടുക്കപ്പെട്ടു. നടൻ തന്റെ അതുല്യമായ പ്രകടനങ്ങൾക്കും സിനിമയിലെ സംഭാവനകൾക്കും അഭിനന്ദനങ്ങൾ ലഭിച്ചു. ചടങ്ങിൽ നിരവധി പ്രശസ്തികൾ പങ്കെടുത്തു, അവാർഡുകൾ നേടുകയും ചെയ്തു. ദിലീപിന്റെ വിജയത്തിന് ആരാധകർ ആശംസകൾ നേർന്നു.",0
"കേരളത്തിലെ സാങ്കേതിക വിദ്യാ രംഗത്ത് പുതിയ നേട്ടമായി, ഒരു സ്റ്റാര്‍ട്ടപ്പ് കമ്പനി പ്രഭാവിതമായ എ.ഐ. അടിസ്ഥാനത്തിൽ പ്രവർത്തിക്കുന്ന ഒരു ആപ്പിൻ്റെ പുറപ്പെടുവിക്കൽ പ്രഖ്യാപിച്ചു. ഈ ആപ്പ് ഉപയോക്താക്കൾക്ക് അവരുടെ ദൈനംദിന ആവശ്യങ്ങൾ എളുപ്പത്തിൽ കൈകാര്യം ചെയ്യാൻ സഹായിക്കും. സാമൂഹ്യമാധ്യമങ്ങളിൽ വളരെ വലിയ ആകർഷണം നേടുന്ന ഈ പ്രോജക്ട്, നൂതന സാങ്കേതികത ഉപയോഗിച്ച് കൂടുതൽ ഉപയോക്താക്കളെ ആകർഷിക്കാൻ ലക്ഷ്യമിടുന്നു.",3
കേരളത്തിലെ പ്രാദേശിക ക്രിക്കറ്റ് ടൂർണമെന്റിൽ വിവിധ ജില്ലകളിൽ നിന്നുള്ള ടീമുകൾ പങ്കെടുത്തു. അവസാന മത്സരം കണ്ണൂരിൽ സംഘടിപ്പിക്കപ്പെടുന്നതായാണ് അറിയിപ്പ്. മത്സരത്തിൽ മികച്ച പ്രകടനം കാഴ്ചവച്ച ടീമുകൾക്കും കളിക്കാരനുമാണ് അവാർഡ് നൽകുന്നത്. ടൂർണമെന്റ് വിജയികൾക്ക് സോണൽ ലീഗിൽ പങ്കെടുക്കാനുള്ള അവസരം ലഭിക്കും.,1
"കേരളത്തിലെ ചെറിയ വ്യവസായങ്ങളുടെ മുന്നേറ്റത്തിനായി പുതിയ പദ്ധതികൾ പ്രഖ്യാപിച്ചു. സംസ്ഥാന സർക്കാർ, നിക്ഷേപകരെ ആകർഷിക്കുന്നതിനായി 500 കോടി രൂപയുടെ സഹായം നൽകും. ഈ പദ്ധതികളിലൂടെ, കൂടുതൽ തൊഴിലവസരങ്ങൾ സൃഷ്ടിക്കാനും, കേരളത്തിന്റെ സാമ്പത്തിക വളർച്ചയെ സജീവമാക്കാനും ലക്ഷ്യമിട്ടിരിക്കുന്നു.",2
"കേരളത്തിന്റെ ക്രിക്കറ്റ് ടീമിനെ പ്രതിനിധീകരിച്ചുകൊണ്ട്, യുവ താരം അജയ് ശർമ്മ ഇന്ന് മികച്ച പ്രകടനം കാഴ്ചവെച്ചു. 50 ഓവറിലെ മത്സരത്തിൽ, അദ്ദേഹം 75 റൺസ് നേടി, ടീമിനെ വിജയത്തിലേക്ക് നയിച്ചുകൊണ്ട്. ഇതോടെ, ആചാര്യത്ത് നടന്ന മത്സരത്തിൽ കേരളം 5 റൺസിന് ജയിച്ചു. ഈ വിജയത്തോടെ, കേരളത്തിന് ടൂർണമെന്റിൽ മുന്നോട്ടു പോകാൻ വലിയ പ്രതീക്ഷകൾ ഉണ്ട്.",1
"കമ്പ്യൂട്ടർ സോഫ്റ്റ്‌വെയർ വികസനത്തിൽ പുതിയൊരു വിദ്യാർത്ഥി സംരംഭം ആരംഭിച്ചു. ""കോളേജ് ടെക്"" എന്ന പേരിൽ ആരംഭിച്ച ഈ സംരംഭം, വിദ്യാർത്ഥികൾക്ക് അവരുടെ സാങ്കേതിക കഴിവുകൾ വികസിപ്പിക്കുന്നതിനും പ്രാവർത്തിക გამოცდილി നേടുന്നതിനും അവസരം നൽകുന്നു. വിദ്യാർത്ഥികൾക്ക് പ്രോഗ്രാമിംഗ്, വെബ് ഡെവലപ്‌മെന്റ്, ഡാറ്റാ അനാലിസിസ് തുടങ്ങിയ മേഖലകളിൽ പരിശീലനം നൽകുമെന്ന് സംഘാടകർ അറിയിച്ചു. ഈ സംരംഭം വിദ്യാർത്ഥികൾക്കായി പുതുമകൾ വാങ്ങുന്നതിനും തൊഴിൽ സാധ്യതകൾ വർദ്ധിപ്പിക്കുന്നതിനും സഹായകമാകും.",3
കേരളത്തിൽ പുതിയ ബിസിനസ് മോദലുകൾക്ക് തുടക്കം കുറിക്കാൻ 2024-ൽ ഒരു വലിയ സമിതിയുടെ രൂപീകരണം നടക്കും. സമിതി വിവിധ മേഖലകളിലെ സംരംഭകരെ ഒരു屋-ൽ കൊണ്ടുവരുന്ന പുതിയ സംരംഭങ്ങൾ അവതരിപ്പിക്കും. ഇത് സംരംഭകത്വത്തിനും നൂതന ആശയങ്ങൾക്കുമായി ഒരു പ്രചോദനമായേക്കാം.,2
"കേരളത്തിലെ മലപ്പുറം ജില്ലയിൽ നടന്ന സംസ്ഥാന സ്‌കൂൾ കായിക മത്സരത്തിൽ, 200 മീറ്റർ ദൂരത്തിനുള്ളിൽ കല്ലടയിൽ നിന്ന് വന്ന ജിതൻ കുമാർ വെള്ളി മെഡൽ നേടി. ജിതൻ, തന്റെ സമ്മാനത്തിൽ സന്തോഷം പ്രകടിപ്പിച്ച്, കൂടുതൽ പരിശീലനം നടത്താൻ ആഗ്രഹിക്കുകയാണെന്ന് പറഞ്ഞു. മത്സരത്തിൽ പങ്കെടുത്ത മറ്റ് കായികതാരങ്ങളും മികച്ച പ്രകടനങ്ങൾ കാഴ്ചവെച്ചു.",1
"മലയാള സിനിമയിലെ പുതിയ ചിത്രം 'കാവലൻ' എന്നത് ഈ മാസം 15-ന് റിലീസ് ചെയ്യാൻ ഒരുങ്ങുന്നു. വിജയ് ബാബു, നിവിൻ പോളി, ശോഭന എന്നിവരാണ് പ്രധാന താരങ്ങൾ. ചിത്രത്തിന്റെ സംവിധായകൻ അഭിരാമി ആണെന്ന് നിർമ്മാതാക്കൾ അറിയിച്ചിട്ടുണ്ട്. ഈ ചിത്രം ഒരു നീതികത്വത്തിന്റെ കഥയെ അടിസ്ഥാനമാക്കി ഒരുക്കിയിട്ടുണ്ട്.",0
"മലയാള സിനിമയെ പ്രതിനിധീകരിക്കുന്ന പുതിയ ചിത്രമായ 'അലങ്കാരികം' അടുത്ത മാസം റിലീസ് ചെയ്യും. ഇതിൽ പ്രശസ്ത നടൻ പ്രിത്വിരാജ്, നടി ദിവ്യാ ഉണ്ണികൃഷ്ണൻ എന്നിവർ പ്രധാന കഥാപാത്രങ്ങളായുള്ളത് ശ്രദ്ധേയമാണ്. ചിത്രം സംവിധായകൻ അനീഷ് തമ്പനൂരിന്റെ സൃഷ്ടിയാണ്. ഈ സിനിമയിൽ സംഗീതം നൽകിയിരിക്കുന്നത് പ്രശസ്ത സംഗീത സംവിധായകൻ ഗോപിക്രിഷ്ണനാണ്.",0
